CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Bulgaria,2013,2019-03-20T09:18:12.92Z,STA-BG0073A,SPO-BG0073A_00010_100,42.669796999999996,23.268402999999999,Carbon monoxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,197.5913242,100,197.5913242,0.904137
Bulgaria,2013,2019-03-20T09:18:12.92Z,STA-BG0039A,SPO-BG0039A_00020_100,42.434196999999983,25.631522,Benzene (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Not valid,Verified,49.31506849,100,49.31506849,2.468888
Bulgaria,2011,2019-02-08T10:22:38.59Z,STA-BG0050A,SPO-BG0050A_00007_500,42.680557999999991,23.296786000000001,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2011-05-01,2015-07-31,Not valid,Verified,59.16666667,99.66432713,59.36594203,32885.797183
Bulgaria,2011,2019-02-08T09:55:44.06Z,STA-BG0071A,SPO-BG0071A_00007_100,42.659757999999989,27.720956000000001,Ozone (air),3 subsequent calendar years mean,BG.BG-ExEA.AQ,count,2011-01-01,2014-01-01,Not valid,Verified,32.11678832,98.05013928,32.75547445,1.5
Bulgaria,2011,2019-02-08T09:55:44.06Z,STA-BG0013A,SPO-BG0013A_00007_500,43.223043999999994,27.587239,Ozone (air),3 subsequent calendar years mean,BG.BG-ExEA.AQ,count,2011-01-01,2014-01-01,Not valid,Verified,32.84671533,98.36065574,33.39416058,0.5
Bulgaria,2011,2019-02-08T09:55:44.06Z,STA-BG0045A,SPO-BG0045A_00007_500,43.851366999999996,25.964086000000002,Ozone (air),3 subsequent calendar years mean,BG.BG-ExEA.AQ,count,2011-01-01,2014-01-01,Not valid,Verified,32.39051095,96.99453552,33.39416058,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0074A,SPO-BG0074A_00010_100,43.202935999999994,27.904427999999999,Carbon monoxide (air),1 year hour min,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,199.18949772,100,199.18949772,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0019A,SPO-BG0019A_00008_501,43.411799999999999,24.615006000000005,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,173.78995434,100,173.78995434,-0.99
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0074A,SPO-BG0074A_00008_100,43.202935999999994,27.904427999999999,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,197.67123288,100,197.67123288,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0026A,SPO-BG0026A_00001_501,42.146475000000002,25.875406000000002,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,197.29452055,100,197.29452055,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0026A,SPO-BG0026A_00038_100,42.146475000000002,25.875406000000002,Nitrogen monoxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,194.97716895,100,194.97716895,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0053R,SPO-BG0053R_00001_100,41.694341999999999,24.738078000000002,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,163.99543379,100,163.99543379,0.05
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0013A,SPO-BG0013A_00010_500,43.223043999999994,27.587239,Carbon monoxide (air),1 year hour min,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,198.32191781,100,198.32191781,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0058A,SPO-BG0058A_00007_100,42.001932999999994,23.097822000000001,Ozone (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,192.28310502,100,192.28310502,-0.48
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0071A,SPO-BG0071A_00008_100,42.659757999999989,27.720956000000001,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,186.27853881,100,186.27853881,-6.68
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0013A,SPO-BG0013A_00038_100,43.223043999999994,27.587239,Nitrogen monoxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,194.31506849,100,194.31506849,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0075A,SPO-BG0075A_00007_100,43.224389000000002,27.915732999999999,Ozone (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,196.58675799,100,196.58675799,0.07
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0057A,SPO-BG0057A_00007_100,43.126474999999985,25.691210999999999,Ozone (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,194.24657534,100,194.24657534,1.83
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0056A,SPO-BG0056A_00010_100,42.456622000000003,27.420967000000005,Carbon monoxide (air),1 year hour min,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,195.06849315,100,195.06849315,0.12
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0051A,SPO-BG0051A_00001_500,42.14288899999999,24.765239000000001,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,194.23515982,100,194.23515982,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0051A,SPO-BG0051A_00010_500,42.14288899999999,24.765239000000001,Carbon monoxide (air),1 year hour min,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,196.35844749,100,196.35844749,0.01
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0044A,SPO-BG0044A_00001_500,42.518891999999994,27.375143999999999,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,187.76255708,100,187.76255708,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0044A,SPO-BG0044A_00008_501,42.518891999999994,27.375143999999999,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,190.77625571,100,190.77625571,0.09
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0050A,SPO-BG0050A_00010_500,42.680557999999991,23.296786000000001,Carbon monoxide (air),1 year hour min,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,196.59817352,100,196.59817352,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0070A,SPO-BG0070A_00464_100,42.637191999999992,23.243864000000002,"m,p-Xylene (air)",1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,183.84703196,100,183.84703196,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0043A,SPO-BG0043A_00038_100,43.20797799999999,23.557414000000001,Nitrogen monoxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,195.19406393,100,195.19406393,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0055A,SPO-BG0055A_00001_100,42.432355999999999,25.637388999999999,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,188.02511416,100,188.02511416,0.06
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0070A,SPO-BG0070A_00008_100,42.637191999999992,23.243864000000002,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,172.69406393,100,172.69406393,-2.06
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0073A,SPO-BG0073A_00001_100,42.669796999999996,23.268402999999999,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,167.23744292,100,167.23744292,0.56
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0052A,SPO-BG0052A_00001_500,42.666507999999993,23.400164,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,197.06621005,100,197.06621005,0
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0018A,SPO-BG0018A_00001_501,41.636077999999998,25.379683000000004,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,189.48630137,100,189.48630137,-1.89
Bulgaria,2013,2019-02-08T09:34:44.04Z,STA-BG0052A,SPO-BG0052A_00008_500,42.666507999999993,23.400164,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,196.89497717,100,196.89497717,0.39
Bulgaria,2012,2019-02-08T10:22:38.59Z,STA-BG0051A,SPO-BG0051A_00007_500,42.14288899999999,24.765239000000001,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2012-05-01,2016-07-31,Not valid,Verified,78.75,99.47368421,79.16666667,78688.114282
Bulgaria,2012,2019-02-08T10:22:38.59Z,STA-BG0043A,SPO-BG0043A_00007_500,43.20797799999999,23.557414000000001,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2012-05-01,2016-07-31,Not valid,Verified,79.3115942,99.59053685,79.63768116,26178.316307
Bulgaria,2012,2019-02-08T10:22:38.59Z,STA-BG0041A,SPO-BG0041A_00007_500,42.05638299999999,25.593450000000001,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2012-05-01,2016-07-31,Not valid,Verified,77.1557971,98.29217632,78.49637681,61664.595255
Bulgaria,2012,2019-02-08T10:22:38.59Z,STA-BG0071A,SPO-BG0071A_00007_100,42.659757999999989,27.720956000000001,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2012-05-01,2016-07-31,Not valid,Verified,78.47826087,99.54044118,78.84057971,29540.167866
Bulgaria,2012,2019-02-08T10:22:38.59Z,STA-BG0013A,SPO-BG0013A_00007_500,43.223043999999994,27.587239,Ozone (air),AOT40 vegetation protection averaged over 5 years,BG.BG-ExEA.AQ,ug.m-3,2012-05-01,2016-07-31,Not valid,Verified,79.42028986,99.68167349,79.67391304,13247.068246
Bulgaria,2012,2019-01-31T13:10:25.25Z,STA-BG0051A,SPO-BG0051A_00001_500,42.14288899999999,24.765239000000001,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2012-10-01,2013-04-01,Valid,Verified,97.87087912,100,97.87087912,17.50717894
Bulgaria,2012,2019-01-31T13:10:25.25Z,STA-BG0057A,SPO-BG0057A_00001_100,43.126474999999985,25.691210999999999,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2012-10-01,2013-04-01,Valid,Verified,96.56593407,100,96.56593407,18.34588193
Bulgaria,2012,2019-01-31T13:10:25.25Z,STA-BG0045A,SPO-BG0045A_00001_500,43.851366999999996,25.964086000000002,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2012-10-01,2013-04-01,Valid,Verified,97.93956044,100,97.93956044,11.07346189
Bulgaria,2012,2019-01-31T13:10:25.25Z,STA-BG0054A,SPO-BG0054A_00001_100,42.690353000000002,23.336050000000004,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2012-10-01,2013-04-01,Valid,Verified,98.71794872,100,98.71794872,11.12352504
Bulgaria,2012,2019-01-31T13:10:25.25Z,STA-BG0019A,SPO-BG0019A_00001_501,43.411799999999999,24.615006000000005,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2012-10-01,2013-04-01,Valid,Verified,96.65750916,100,96.65750916,7.55860729
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0019A,SPO-BG0019A_00001_501,43.411799999999999,24.615006000000005,Sulphur dioxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,194.88584475,100,194.88584475,4.05
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0019A,SPO-BG0019A_00010_100,43.411799999999999,24.615006000000005,Carbon monoxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,149.10958904,100,149.10958904,0.83
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0049A,SPO-BG0049A_00010_500,42.609949999999998,23.036928,Carbon monoxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,194.543379,100,194.543379,0.66
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0026A,SPO-BG0026A_00038_100,42.146475000000002,25.875406000000002,Nitrogen monoxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,194.97716895,100,194.97716895,2.57
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0071A,SPO-BG0071A_00007_100,42.659757999999989,27.720956000000001,Ozone (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,190.2283105,100,190.2283105,59.95
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0058A,SPO-BG0058A_00007_100,42.001932999999994,23.097822000000001,Ozone (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,192.28310502,100,192.28310502,56.77
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0071A,SPO-BG0071A_00008_100,42.659757999999989,27.720956000000001,Nitrogen dioxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,186.27853881,100,186.27853881,12.13
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0075A,SPO-BG0075A_00007_100,43.224389000000002,27.915732999999999,Ozone (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,196.58675799,100,196.58675799,53.08
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0075A,SPO-BG0075A_00038_100,43.224389000000002,27.915732999999999,Nitrogen monoxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,196.18721461,100,196.18721461,0.79
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0056A,SPO-BG0056A_00001_100,42.456622000000003,27.420967000000005,Sulphur dioxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,194.45205479,100,194.45205479,4.07
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0056A,SPO-BG0056A_00008_100,42.456622000000003,27.420967000000005,Nitrogen dioxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,198.83561644,100,198.83561644,12.12
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0013A,SPO-BG0013A_00001_500,43.223043999999994,27.587239,Sulphur dioxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,197.4543379,100,197.4543379,4.86
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0056A,SPO-BG0056A_00038_100,42.456622000000003,27.420967000000005,Nitrogen monoxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,198.85844749,100,198.85844749,3.18
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0041A,SPO-BG0041A_00007_500,42.05638299999999,25.593450000000001,Ozone (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,191.74657534,100,191.74657534,45.81
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0044A,SPO-BG0044A_00010_500,42.518891999999994,27.375143999999999,Carbon monoxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,195.34246575,100,195.34246575,0.22
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0050A,SPO-BG0050A_00007_500,42.680557999999991,23.296786000000001,Ozone (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,198.86986301,100,198.86986301,36.29
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0044A,SPO-BG0044A_00008_501,42.518891999999994,27.375143999999999,Nitrogen dioxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,190.77625571,100,190.77625571,9.57
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0043A,SPO-BG0043A_00008_500,43.20797799999999,23.557414000000001,Nitrogen dioxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,195.05707763,100,195.05707763,16.66
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0070A,SPO-BG0070A_00007_100,42.637191999999992,23.243864000000002,Ozone (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,193.44748858,100,193.44748858,93.35
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0070A,SPO-BG0070A_00008_100,42.637191999999992,23.243864000000002,Nitrogen dioxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,172.69406393,100,172.69406393,3.24
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0040A,SPO-BG0040A_00007_100,42.732291999999987,23.310972,Ozone (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,199.14383562,100,199.14383562,48.66
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0045A,SPO-BG0045A_00010_500,43.851366999999996,25.964086000000002,Carbon monoxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,195.46803653,100,195.46803653,0.42
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0045A,SPO-BG0045A_00038_100,43.851366999999996,25.964086000000002,Nitrogen monoxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,197.956621,100,197.956621,3.06
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0072A,SPO-BG0072A_00010_100,42.152642,24.750764,Carbon monoxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,mg.m-3,2013-01-01,2014-01-01,Valid,Verified,197.7739726,100,197.7739726,0.69
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0052A,SPO-BG0052A_00008_500,42.666507999999993,23.400164,Nitrogen dioxide (air),1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,196.89497717,100,196.89497717,16.85
Bulgaria,2013,2019-02-08T08:41:32.086666Z,STA-BG0073A,SPO-BG0073A_00464_100,42.669796999999996,23.268402999999999,"m,p-Xylene (air)",1 year 50 percentile,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,196.11872146,100,196.11872146,0.6
Bulgaria,2013,2019-02-08T09:18:34.13Z,STA-BG0071A,SPO-BG0071A_00007_100,42.659757999999989,27.720956000000001,Ozone (air),1 year daymax exceed 120,BG.BG-ExEA.AQ,Not specified,2013-01-01,2014-01-01,Valid,Verified,96.43835616,98.32402235,98.08219178,3
Bulgaria,2013,2019-02-08T09:18:34.13Z,STA-BG0057A,SPO-BG0057A_00007_100,43.126474999999985,25.691210999999999,Ozone (air),1 year daymax exceed 120,BG.BG-ExEA.AQ,Not specified,2013-01-01,2014-01-01,Valid,Verified,97.80821918,99.16666667,98.63013699,6
Bulgaria,2013,2019-02-08T09:18:34.13Z,STA-BG0043A,SPO-BG0043A_00007_500,43.20797799999999,23.557414000000001,Ozone (air),1 year daymax exceed 120,BG.BG-ExEA.AQ,Not specified,2013-01-01,2014-01-01,Valid,Verified,100,100,100,1
Bulgaria,2013,2019-02-08T07:39:50.183333Z,STA-BG0044A,SPO-BG0044A_00007_500,42.518891999999994,27.375143999999999,Ozone (air),1 year hour exceed 240,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,194.47488584,100,194.47488584,0
Bulgaria,2013,2019-02-08T07:39:50.183333Z,STA-BG0070A,SPO-BG0070A_00007_100,42.637191999999992,23.243864000000002,Ozone (air),1 year hour exceed 240,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,193.44748858,100,193.44748858,0
Bulgaria,2013,2019-02-08T07:39:50.183333Z,STA-BG0055A,SPO-BG0055A_00007_100,42.432355999999999,25.637388999999999,Ozone (air),1 year hour exceed 240,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,195.71917808,100,195.71917808,0
Bulgaria,2013,2019-02-08T07:39:50.183333Z,STA-BG0040A,SPO-BG0040A_00007_100,42.732291999999987,23.310972,Ozone (air),1 year hour exceed 240,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,199.14383562,100,199.14383562,0
Bulgaria,2013,2019-02-08T07:39:50.183333Z,STA-BG0045A,SPO-BG0045A_00007_500,43.851366999999996,25.964086000000002,Ozone (air),1 year hour exceed 240,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,195.93607306,100,195.93607306,0
Bulgaria,2013,2019-02-08T07:43:34.97Z,STA-BG0074A,SPO-BG0074A_00001_100,43.202935999999994,27.904427999999999,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,197.89954338,100,197.89954338,0
Bulgaria,2013,2019-02-08T07:43:34.97Z,STA-BG0053R,SPO-BG0053R_00001_100,41.694341999999999,24.738078000000002,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,163.99543379,100,163.99543379,0
Bulgaria,2013,2019-02-08T07:43:34.97Z,STA-BG0069A,SPO-BG0069A_00001_100,42.674005999999999,26.338325000000001,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,195.47945205,100,195.47945205,30
Bulgaria,2013,2019-02-08T07:43:34.97Z,STA-BG0075A,SPO-BG0075A_00001_100,43.224389000000002,27.915732999999999,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,191.57534247,100,191.57534247,0
Bulgaria,2013,2019-02-08T07:43:34.97Z,STA-BG0057A,SPO-BG0057A_00001_100,43.126474999999985,25.691210999999999,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,198.18493151,100,198.18493151,0
Bulgaria,2013,2019-02-08T07:43:34.97Z,STA-BG0070A,SPO-BG0070A_00001_100,42.637191999999992,23.243864000000002,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,193.53881279,100,193.53881279,0
Bulgaria,2013,2019-02-08T07:43:34.97Z,STA-BG0073A,SPO-BG0073A_00001_100,42.669796999999996,23.268402999999999,Sulphur dioxide (air),1 year hour exceed 350,BG.BG-ExEA.AQ,count,2013-01-01,2014-01-01,Valid,Verified,167.23744292,100,167.23744292,0
Bulgaria,2013,2019-02-08T08:50:20.73Z,STA-BG0053R,SPO-BG0053R_00001_100,41.694341999999999,24.738078000000002,Sulphur dioxide (air),1 year 99.73 %ile of hourly values in a given year,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,163.99543379,100,163.99543379,30.03
Bulgaria,2013,2019-02-08T08:50:20.73Z,STA-BG0069A,SPO-BG0069A_00001_100,42.674005999999999,26.338325000000001,Sulphur dioxide (air),1 year 99.73 %ile of hourly values in a given year,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,195.47945205,100,195.47945205,312.09
Bulgaria,2013,2019-02-08T08:50:20.73Z,STA-BG0071A,SPO-BG0071A_00001_100,42.659757999999989,27.720956000000001,Sulphur dioxide (air),1 year 99.73 %ile of hourly values in a given year,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,190.81050228,100,190.81050228,84.29
Bulgaria,2013,2019-02-08T08:50:20.73Z,STA-BG0013A,SPO-BG0013A_00001_500,43.223043999999994,27.587239,Sulphur dioxide (air),1 year 99.73 %ile of hourly values in a given year,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,197.4543379,100,197.4543379,29.24
Bulgaria,2013,2019-02-08T08:50:20.73Z,STA-BG0051A,SPO-BG0051A_00001_500,42.14288899999999,24.765239000000001,Sulphur dioxide (air),1 year 99.73 %ile of hourly values in a given year,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,194.23515982,100,194.23515982,129.87
Bulgaria,2013,2019-02-08T08:50:20.73Z,STA-BG0070A,SPO-BG0070A_00001_100,42.637191999999992,23.243864000000002,Sulphur dioxide (air),1 year 99.73 %ile of hourly values in a given year,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,193.53881279,100,193.53881279,73.43
Bulgaria,2013,2019-02-08T07:30:37.696666Z,STA-BG0053R,SPO-BG0053R_00007_100,41.694341999999999,24.738078000000002,Ozone (air),1 year day max max,BG.BG-ExEA.AQ,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,98.90410959,99.17582418,99.7260274,124.831875
